nose_X,nose_Y,left_eye_X,left_eye_Y,right_eye_X,right_eye_Y,left_ear_X,left_ear_Y,right_ear_X,right_ear_Y,left_shoulder_X,left_shoulder_Y,right_shoulder_X,right_shoulder_Y,left_elbow_X,left_elbow_Y,right_elbow_X,right_elbow_Y,left_wrist_X,left_wrist_Y,right_wrist_X,right_wrist_Y,left_hip_X,left_hip_Y,right_hip_X,right_hip_Y,left_knee_X,left_knee_Y,right_knee_X,right_knee_Y,left_ankle_X,left_ankle_Y,right_ankle_X,right_ankle_Y,targetPose
0.23245024681091309,0.43373438343405724,0.22151842713356018,0.42344221100211143,0.21123817563056946,0.42410076037049294,0.16282343864440918,0.43237931467592716,0.13897399604320526,0.43490929156541824,0.1818232387304306,0.4964246489107609,0.10819347202777863,0.5078953839838505,0.2337266355752945,0.5904715470969677,0.03282444551587105,0.6179927214980125,0.35382458567619324,0.6289279200136662,0.11237442493438721,0.7054615691304207,0.3420424461364746,0.6520183198153973,0.3251068890094757,0.6790315173566341,0.6256182193756104,0.5880516245961189,0.6268787384033203,0.5908287838101387,0.9033655524253845,0.623076781630516,0.9211103916168213,0.6396005637943745,correctDown
0.2338087422765553,0.44323780120307277,0.21716034669533751,0.4296602788493707,0.21054234298082633,0.42990449745858933,0.15207782013359206,0.43910104601946026,0.13629946010777805,0.43925244956082055,0.14569102874862466,0.4924057807024996,0.1013595861088064,0.5049917706463632,0.1193458980443671,0.6046227822455805,0.010586092238955257,0.6275227648931518,0.24026780371985668,0.6572636611837542,0.1097083040788693,0.70130859736994,0.35214260064527003,0.6459946027921717,0.3276036074010641,0.6692302848109777,0.6216744962542519,0.5871919949087764,0.6172683674690203,0.5947377852993584,0.9121282311381964,0.6258969501233554,0.932828131956838,0.6415343010142392,correctDown
0.2271562332283758,0.44336253538598186,0.21264707861005158,0.4301937274912636,0.2052805478835314,0.4305116250082977,0.15200371301315085,0.437652206212593,0.13376282807988918,0.43873707117059624,0.14375920950131593,0.49382739392156394,0.10169458012373704,0.5053086166092458,0.150014720806451,0.605670931358868,0.008701197195439367,0.6258319634090135,0.25182903958435743,0.6521788896665174,0.10650007405839731,0.7021520011407657,0.3527607998510402,0.6464778481074103,0.32765662038218873,0.6682760711927054,0.6207189849159289,0.5877071362030316,0.6204436120426502,0.5910684410793731,0.9157645974819509,0.62967839982138,0.9316602672089643,0.6408766753069691,correctDown
0.22868266283149558,0.4426870038208125,0.21357947262052504,0.4298240648693063,0.208955396407774,0.43004505134998633,0.15059590196389627,0.43692196087489454,0.13752077498738208,0.43812059449071256,0.13867719815014104,0.49388503268390027,0.10698646147669354,0.5054203922361382,0.11699158773511135,0.6092564602353001,0.009472764090315847,0.622654155501557,0.24147263682149261,0.659369922926058,0.10520427331332305,0.7022045731703687,0.3511704988811273,0.6455741419178987,0.32761496152771136,0.6664082163690455,0.6167313239892798,0.5863102781491544,0.6192140486188902,0.5899757000451644,0.9197879147657888,0.6312462872505341,0.9320041486920715,0.6424429099596523,correctDown
0.22842372927144955,0.44476575719040745,0.21438557039911238,0.4304125968749256,0.20873398639755752,0.4310257655689852,0.15522587473304406,0.43757165174575313,0.14047926322476897,0.4384852790350741,0.1504037441830773,0.4919309776534201,0.1031697159723672,0.5037223163501835,0.12039803323594866,0.60655539821709,0.010955307667435132,0.6192902333353404,0.255926780511923,0.6461130064496425,0.10449402125501704,0.7017488786040086,0.35157998512854133,0.6429456365239493,0.32775134870771383,0.6648817342585074,0.6175973066335608,0.5865265529092004,0.6167998181547485,0.5894219313617458,0.9106448321728554,0.6313955043743077,0.9255334768598571,0.6418934225670211,correctDown
0.22727996899327713,0.44647741300234306,0.21261862445549354,0.43159278364822556,0.20415297799579013,0.43257063241353017,0.1548516778976018,0.4382598062115556,0.13650761448116372,0.4397832185445666,0.14732246930146445,0.4932700336906721,0.10559487603791286,0.5026713672704113,0.12093301518548442,0.6067220448670185,0.009721479356650464,0.6178082984407978,0.2577674167656335,0.6437020433152452,0.09970673985570673,0.7023581000050355,0.3537564217668302,0.6427952623602511,0.3296963323592282,0.6651683273647233,0.619064573411658,0.58574561569444,0.6214433328832114,0.589995905566263,0.9165607954280969,0.633740841892691,0.9376590062334018,0.6465667657273073,correctDown
0.22659718627546135,0.4460636899975429,0.21182540218902543,0.4317050967385297,0.2047837482366663,0.4325374503814168,0.15331191438986963,0.4378972386956554,0.13857264391367366,0.4395663050517389,0.15205904284836544,0.4899058657189023,0.10405269252128398,0.5008874812236441,0.19259058279555752,0.5879440219353849,0.007316290139553058,0.6173454718313997,0.29118441077791835,0.6403340993843999,0.09860615613880913,0.7022536304757898,0.35521249342527567,0.6424368060414815,0.3269276476640842,0.6645919812911278,0.6175755458591607,0.5886936078996888,0.6167706617838301,0.5900773330519938,0.9199855888254646,0.6384413911639404,0.9358477632703377,0.6490952808475436,correctDown
0.22552683770068305,0.4458041424646075,0.21163229687130353,0.43199303158414337,0.2035785184354444,0.4327178292917944,0.15361116864257102,0.4382814612191646,0.13814197213627594,0.43998097769833683,0.14935745433138245,0.4906725427941933,0.10464099210336279,0.5005983790724718,0.15952676309055885,0.5997459086326756,0.007661511034787619,0.6171367626242794,0.28828451421889506,0.6420112915942532,0.10036458988981627,0.7026708422521594,0.3550398252341073,0.6428766001272577,0.32774343033930853,0.6644206696441702,0.6215580879561049,0.5912921836385249,0.6211580004898111,0.5905528237656554,0.9158830174979443,0.6353839530992718,0.9349588904505591,0.6444277611043143,correctDown
0.2244289895742347,0.4429035604161614,0.20992434742366106,0.4302651998329468,0.20165069075096778,0.43024763850623626,0.15446334903989856,0.4370682980192022,0.13648106047264583,0.4392572905983564,0.15894699566407747,0.4897541100646237,0.10241331447018685,0.5006647639282285,0.19802165662048565,0.586672448358046,0.011134856903340717,0.615242715409427,0.31339636462791476,0.6384594313788123,0.09872482477179771,0.7022082307439559,0.35598896086480236,0.6423227185978833,0.3271711552970627,0.6642823920229746,0.6214578273541158,0.5908621658066499,0.617516141603778,0.5909256771700301,0.9215177931623671,0.6352008294268395,0.9346053527289973,0.6449329419952922,correctDown
0.22600479856057037,0.44274265541111785,0.2104996765468924,0.4289251971148349,0.20351718009328632,0.429852030068109,0.15281931657494885,0.4377240963840949,0.13599036560116232,0.4397307844047003,0.1569808115295727,0.491368275443735,0.10304456834072455,0.5015725152860113,0.19075658323526842,0.5957468244702444,0.011324754684951165,0.6160896874269509,0.3139368229929931,0.6378853376597412,0.09886119162328826,0.7019797587643356,0.35394013623699444,0.6443422651965953,0.32719637933086304,0.6649880747845889,0.6234746088101176,0.5898958775812948,0.6197032551963315,0.5903299502344515,0.9284936941459476,0.6365619688123155,0.9420982103230174,0.6467445656482315,correctDown
